objectid,globalid,which_of_the_following_are_floo,please_describe_the_weather_con,please_indicate_the_approximate,please_enter_the_current_time,please_enter_todays_date,what_caused_the_flooding_,neighborhood_andor_borough_,x,y
457,0c02f3aa-c693-4f12-8ee3-5f489c452668,"roads_streets,sidewalks,parking_lots",light_rain,,11:48,2019-10-01T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7882444,40.5921181
458,bcb8c267-b254-408a-89d7-608eed94e02c,"roads_streets,sidewalks",light_rain,,11:30,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8298905,40.6514408
459,8025e3cd-e420-4ba9-8fd8-78b7c2408633,"roads_streets,sidewalks,property",light_rain,,11:00,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8293492,40.6520113
460,4b3af821-8145-49c2-87e7-05fb253dc527,"roads_streets,sidewalks,property",light_rain,,11:00,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8297747,40.6514564
461,8de43857-0d20-44eb-8281-4a2430f5715e,"roads_streets,sidewalks,property",light_rain,2,11:00,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8308521,40.6528171
462,3a3b0cb4-96f4-412c-8a17-640dcb8b63ee,"roads_streets,sidewalks,property",light_rain,5,11:00,2019-09-30T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.828616,40.6559819
463,ba8aef0a-a6be-456d-8478-a3b06e2fb219,"roads_streets,sidewalks,property",light_rain,,10:45,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8289975,40.6562657
464,0172c111-2146-4288-8b56-3db6b97164c6,"roads_streets,sidewalks,property",light_rain,8,10:40,2019-09-30T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8300447,40.6519117
465,3df1ee5f-82e8-4f4d-8670-aab2e9adbd1a,"roads_streets,sidewalks,parking_lots",light_rain,,10:28,2019-09-30T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7882444,40.5921181
466,92b819e0-3804-4edd-81f1-9bd67fd6540c,"roads_streets,sidewalks,property",light_rain,,10:20,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8309688,40.6537902
467,15cae3aa-2a1d-47b8-8dc1-b7e47db1b734,"roads_streets,sidewalks",light_rain,,10:16,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8305148,40.6538741
468,d4c60376-cfcb-4cc8-8b67-f8e0f1563cab,"roads_streets,sidewalks,property",light_rain,,09:59,2019-09-30T16:00:00,Overland_flooding_Water_coming_,,-73.8293492,40.6520113
469,c83b60e0-60db-45d0-88c7-a72042deb835,"roads_streets,sidewalks,property",light_rain,,09:59,2019-09-30T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8300809,40.6534282
470,9a529784-9bcf-47b0-8b2c-613501b1d202,"roads_streets,sidewalks,property",light_rain,,09:30,2019-09-30T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8307778,40.6591813
471,4cea6f99-1aa2-4466-8d1b-1156c4bd5046,"roads_streets,sidewalks,property",light_rain,,21:00,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8300655,40.651424
472,78eeae71-650a-42a8-85d7-cf10887672f1,"roads_streets,sidewalks",light_rain,3,21:00,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8308521,40.6528171
473,9cdeec6a-66c5-444d-85d9-5fff8ea0e1db,"roads_streets,sidewalks",sunny,2,21:00,2019-09-29T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8319718,40.6583837
474,f0973d17-f0de-45b6-8981-93d3ea82c7e7,"roads_streets,sidewalks,property",,,20:43,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8298905,40.6514408
475,780cb8e4-f7ad-4146-85d1-be5490898585,"roads_streets,sidewalks,property",,,13:15,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8384234,40.6612836
476,79057296-4484-4e87-8d39-76e15152a0b1,"roads_streets,sidewalks",,,10:10,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8299107,40.6529593
477,b0c912c2-d6f5-4da9-8b9f-0d5ba10ffd78,"roads_streets,sidewalks,property",,,10:05,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8296948,40.6519599
478,118f12b6-9ee9-46aa-836c-f018750bfcd1,"roads_streets,sidewalks",,,09:58,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8308552,40.6538093
479,b3f3d4e0-ebce-45c3-86c3-c77dc6b04997,"roads_streets,property",,,09:20,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8194103,40.604391
480,5c53d304-ce63-4ada-8713-2a0ac82e3d22,"roads_streets,sidewalks",,,09:16,2019-09-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8188305,40.605443
481,83972fed-609f-4165-8373-3b60ab659531,"roads_streets,sidewalks",,,09:15,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8185639,40.6057818
482,942c44c2-11d5-4376-83e8-ec0cb5fcee4f,"roads_streets,sidewalks",,,09:04,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8216591,40.6031785
483,ec0589b9-1199-4465-80f7-73ba8afc9777,"roads_streets,sidewalks,property",,,09:00,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8296614,40.6514776
484,67bd2adc-124e-429b-8a93-96fea0a50170,"roads_streets,sidewalks",,3,09:00,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8308521,40.6528171
485,b6313e08-1bdc-4913-8c2a-7d03536cd8c9,"roads_streets,sidewalks,property",,,08:56,2019-09-29T16:00:00,Overland_flooding_Water_coming_,,-73.8193617,40.6029795
486,6a0849f1-1944-489e-87af-3ee966d9f6f0,roads_streets,,,08:47,2019-09-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7882444,40.5921181
487,d1e0de04-f7aa-48fc-8a3f-8758a265c3bf,"roads_streets,sidewalks",,,08:47,2019-09-29T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8101076,40.5909602
488,95021660-ef1f-4d3e-8c48-3a8c8df91abd,"roads_streets,sidewalks",,,08:44,2019-09-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7685278,40.594998
489,20396c4f-55df-4c21-8665-af47c3159c81,"roads_streets,sidewalks,parking_lots",,,08:43,2019-09-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7676379,40.595345
490,7ce7d529-955f-440f-8649-ff7f073f4988,"roads_streets,sidewalks",,,08:42,2019-09-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7677599,40.5966759
491,bfd55e8b-9f8d-4ca0-857a-28aa20667995,"roads_streets,sidewalks",,,08:38,2019-09-29T16:00:00,,,-73.7698497,40.5965399
492,aca12dd2-53d7-4aa5-834d-3db849a62272,"roads_streets,sidewalks",,,08:15,2019-09-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8010294,40.5967229
493,461925f7-01ef-47d3-8f3e-7cf117157053,"roads_streets,sidewalks,property",,,21:00,2019-09-28T16:00:00,Overland_flooding_Water_coming_,,-73.8298905,40.6514408
494,aef4b4f2-9762-413c-879e-c61cd10690e3,"roads_streets,sidewalks,property",,,21:00,2019-09-28T16:00:00,Overland_flooding_Water_coming_,,-73.8296948,40.6519599
495,816a80df-f4cf-4d07-8f02-18954551cb1d,"roads_streets,sidewalks,property",,,21:00,2019-09-28T16:00:00,Overland_flooding_Water_coming_,,-73.8308834,40.653306
496,9bbf3b77-32bf-4bf8-898b-30e17d51fd2c,roads_streets,,3,08:00,2019-09-28T16:00:00,Overland_flooding_Water_coming_,,-73.8308521,40.6528171
497,0e00db88-58cf-4339-8ec5-c2501384986b,"roads_streets,sidewalks",,3,08:00,2019-09-28T16:00:00,Overland_flooding_Water_coming_,,-73.8302304,40.6513987
498,c76648a9-9d6e-4621-8f65-54ea707bbd84,"roads_streets,sidewalks",,1,21:20,2019-09-27T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.830597,40.6518376
499,b62d14ec-c14b-48e2-8704-6a8076396900,roads_streets,,1,21:20,2019-09-27T16:00:00,Overland_flooding_Water_coming_,,-73.8302304,40.6513987
500,9366a263-36dc-41f9-8281-4f0e356e3a42,"roads_streets,sidewalks",,,20:08,2019-09-27T16:00:00,Overland_flooding_Water_coming_,,-73.829793,40.6529802
501,29aaf648-252e-46fd-8bac-a06ed0adc59c,roads_streets,,,18:49,2019-09-27T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8341297,40.65412
502,da5e1dba-0bb3-4598-82c8-1526572e743c,roads_streets,,,18:35,2019-09-14T16:00:00,Broken_pipes_water_main_break,,-73.8329034,40.6582383
503,1fb461af-47ab-4785-808d-a011d7a32f81,"roads_streets,sidewalks",,,17:43,2019-09-27T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8319718,40.6583837
504,39bc68f1-141d-4ad1-8ffc-1a24325e8a33,roads_streets,,1,09:30,2019-09-27T16:00:00,Overland_flooding_Water_coming_,,-73.8308521,40.6528171
505,1c84c221-1993-4704-8746-8d64e9ae168e,roads_streets,,1,09:30,2019-09-27T16:00:00,Overland_flooding_Water_coming_,,-73.8302304,40.6513987
506,6304e9c9-9ce5-448e-8ada-bbaa201def2c,roads_streets,,,11:57,2019-09-03T16:00:00,Overland_flooding_Water_coming_,,-73.8300447,40.6519117
507,fd09fb4c-3e64-4d46-88bb-df97904c294d,"roads_streets,sidewalks,property",,,15:29,2019-09-02T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-74.0010814,40.5771214
508,c5ab1bbc-38e0-4b5c-8904-c3c8d71a05ed,"roads_streets,sidewalks,property",,,15:29,2019-09-02T16:00:00,Overland_flooding_Water_coming_,,-74.0017389,40.5747706
509,e1555748-beec-4094-8f6f-b5e1387a8e53,"roads_streets,sidewalks",,,13:55,2019-09-02T16:00:00,Overland_flooding_Water_coming_,,-73.8303871,40.6518691
510,ed8b870e-3605-4648-80eb-60e9f236c126,"roads_streets,sidewalks,property",,,10:29,2019-09-01T16:00:00,Overland_flooding_Water_coming_,,-73.8300655,40.651424
511,2b9e65d0-df4f-4aff-8ac3-147c75e948c0,"roads_streets,sidewalks",,,21:28,2019-08-30T16:00:00,Overland_flooding_Water_coming_,,-73.8192506,40.6029662
512,df680522-2957-4a7f-8712-5622cbf7aa0b,"roads_streets,sidewalks",,,09:10,2019-08-30T16:00:00,Overland_flooding_Water_coming_,,-73.8192506,40.6029662
513,1bc50768-c1c3-4b91-8048-e1944fea933c,"roads_streets,sidewalks,parking_lots",,,20:12,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8198136,40.5976002
514,345bea85-5dd4-408a-8265-b7b7d4e6b876,"roads_streets,sidewalks",,,19:59,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8296614,40.6514776
515,aaba0c7f-5d8b-4f70-8329-b84341767c69,"roads_streets,sidewalks,property",,,19:50,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8298137,40.6519462
516,4145e70a-514d-4941-8ea8-a19dda5930ab,"roads_streets,sidewalks,property",,,19:47,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8214331,40.6031587
517,1796a116-bbc9-4bf5-849e-0b315348e9b8,"roads_streets,sidewalks",,,19:42,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8288823,40.6562704
518,71e7af32-d923-418c-8efb-1792d688b9c2,"roads_streets,sidewalks",,,19:36,2019-08-28T16:00:00,Overland_flooding_Water_coming_,,-73.8307245,40.6528439
519,2ccdbd7e-aefa-4450-88ea-881529d1781f,"roads_streets,sidewalks,property",,,19:34,2019-08-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8306854,40.6587674
520,6d84d3fe-3d22-433b-8ada-bc341e2438d3,"roads_streets,sidewalks,property",,,19:34,2019-08-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8320373,40.6585452
521,9e09f315-604c-414e-8548-76769eac8a77,"roads_streets,sidewalks",,,19:30,2019-08-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8312233,40.6586786
522,736ec480-186a-4dbe-8e0d-d14a7b5c255a,"roads_streets,sidewalks",,,19:28,2019-08-29T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.8307778,40.6591813
523,efafa4e8-fb1b-4da5-8132-3ceb9a621400,"roads_streets,sidewalks,property",,,19:00,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8192506,40.6029662
524,28c057e4-759e-4f45-8f0e-1144e88f7ec4,roads_streets,,,18:54,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.818318,40.6058009
525,6bfd5e29-fd9d-4fa5-807f-a8cc30179c7b,"roads_streets,property",,,18:48,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8192506,40.6029662
526,9a63b16c-0e5f-4992-8d61-5c329632ee2a,roads_streets,,,18:45,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8227223,40.6032838
527,dc409720-6243-4a4f-82e6-67996c3598f9,"roads_streets,sidewalks,property",,,18:44,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8223543,40.6032488
528,3271fd1c-1983-4ce2-889a-30e614b732ab,property,,,18:34,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.8213099,40.6052685
529,99e3806f-7dee-4cb4-8cc4-a771b405df2a,"roads_streets,sidewalks",,,17:58,2019-08-29T16:00:00,Overland_flooding_Water_coming_,,-73.7640887,40.5927776
530,aadc26cb-976e-4120-8720-9bd64ba86017,"roads_streets,sidewalks",,,14:30,2019-08-23T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8303871,40.6518691
531,3fc01146-083f-4f77-8ec5-4eb20f6602d3,"roads_streets,sidewalks",,,14:30,2019-08-23T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8303871,40.6518691
532,b9c68ece-6dc0-4647-8763-d186e96b9327,"roads_streets,sidewalks",,,17:00,2019-08-07T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.9975075,40.5752758
533,1662fef0-27a9-4681-8e6a-9ebf12160eb7,"roads_streets,sidewalks,property",,,21:33,2019-08-01T16:00:00,Overland_flooding_Water_coming_,,-73.8310789,40.6586341
534,9763131c-abae-4436-8cbc-d280f50e6644,"roads_streets,sidewalks,property",,,20:49,2019-08-01T16:00:00,Overland_flooding_Water_coming_,,-73.829793,40.6529802
535,86c2206a-d7fc-4451-82e6-68a7b1a496c9,"roads_streets,sidewalks",,,20:28,2019-08-01T16:00:00,Overland_flooding_Water_coming_,,-73.8306854,40.6587674
536,99c1865f-bb3f-4aa7-8f59-541b0057cf28,roads_streets,,,20:25,2019-08-01T16:00:00,Overland_flooding_Water_coming_,,-73.8320587,40.6585365
537,81dadfab-83c5-4298-8e6b-465847df27d4,"roads_streets,sidewalks",,,09:25,2019-07-23T16:00:00,Not_sure,,-73.7891318,40.5941026
538,15869ead-e35b-4a97-8596-2d46d74330c3,"roads_streets,sidewalks",,,20:33,2019-07-15T16:00:00,"Storm_drain_Water_bubbling_up_f,other",,-73.8010644,40.5967628
539,7d7a94e0-ef4b-48dc-8791-834bee5ff26d,"roads_streets,sidewalks",,,21:38,2019-07-03T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7891318,40.5941026
540,62c206c0-66e4-4f05-84ed-9721d08dee45,"roads_streets,sidewalks",,,21:23,2019-07-03T16:00:00,Not_sure,,-73.8007295,40.5933215
541,eee651cc-d5cb-4f69-8923-a8041a7093ed,"roads_streets,sidewalks,property",sunny,,18:45,2019-05-15T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8317344,40.654183
542,468fec65-e4bc-4ad2-8c95-8f5db13d5ab2,"roads_streets,sidewalks,property",sunny,,18:42,2019-05-15T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8310376,40.6587038
543,78b5fc91-fd26-464a-8755-80c5ed0cbbee,"roads_streets,sidewalks,property",sunny,,18:31,2019-05-15T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8317344,40.654183
544,da1005d7-eed8-402e-84a2-6a2081f8da97,"roads_streets,sidewalks",sunny,,18:11,2019-05-15T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8317344,40.654183
545,1786e1f9-41d3-40ea-83cd-242b558f52af,roads_streets,sunny,,17:43,2019-05-15T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8294078,40.6553739
546,a06bfbeb-3248-4cb7-8207-24c063624346,roads_streets,sunny,,15:36,2019-05-15T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8320389,40.6586585
547,12bce5f1-d0af-487a-8a59-ca703b7daa23,"roads_streets,sidewalks,property",heavy_rain,,09:11,2019-05-05T16:00:00,"Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f",,-73.8344954,40.6530422
548,c8940006-d959-400e-85f7-2ba8c71f7db7,property,other,8,21:26,2019-04-18T16:00:00,Not_sure,,-73.8300623,40.6514245
549,7b13b7c3-f7d5-4620-8708-1437beeb15bc,"roads_streets,sidewalks",,,10:52,2019-03-22T16:00:00,Not_sure,,-73.8162677,40.6085937
550,fe322cbe-1600-41ce-8366-07969074ef4a,"roads_streets,sidewalks,property",,13,10:49,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8167694,40.6087979
551,067f4da0-1017-4d77-8dd7-df576ef7b986,"roads_streets,sidewalks",,3,10:42,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8180397,40.6085278
552,9ac6e19f-8437-40ab-85ac-08a1dc72f4e2,roads_streets,,1,10:41,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f",,-73.8182218,40.6085657
553,8cec5f24-7571-4193-83cf-e53400a0cc2c,roads_streets,,,10:39,2019-03-22T16:00:00,Not_sure,,-73.8190448,40.6086718
554,a1fbd18c-a360-41e9-8ce7-efdc210e8edd,"roads_streets,sidewalks",,,10:38,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8189064,40.6095166
555,e57de12c-b884-4b3c-8089-6afabc52b648,"roads_streets,sidewalks,property",,4,10:37,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8170506,40.6083696
556,8fefe840-7d75-4347-8949-9dd7325a58ac,"roads_streets,sidewalks,property",,16,10:36,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8185879,40.6094449
557,73e17431-65cf-4c3b-80d2-050dbcfb6e93,"roads_streets,sidewalks,property",,15,10:33,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8179659,40.6091953
558,8e80a455-441e-4b36-8bc2-df226e64ace3,"roads_streets,sidewalks,property",,7,10:31,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8181404,40.60889
559,84cf827d-a3b2-40a8-8826-adde8afe6bc2,"roads_streets,sidewalks,property",,7,10:17,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8171654,40.6089579
560,87f0b88d-8d01-41e8-86bc-53d8ef985508,"roads_streets,sidewalks,property","light_wind,light_rain",,10:10,2019-03-22T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8299094,40.6529602
561,8f0dfcf3-28bf-4036-8afa-e81a279b594b,"roads_streets,sidewalks,property",,,22:54,2019-03-21T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f",,-73.8163099,40.6086294
562,d816e74a-f147-4d46-8841-5f42bff4bd8d,"roads_streets,sidewalks",,,22:52,2019-03-21T16:00:00,Not_sure,,-73.8287642,40.6536144
563,a321107a-2e66-4b9f-8ee8-042722cd1124,"roads_streets,sidewalks,property",,15,22:51,2019-03-21T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.8170043,40.6083448
564,542c07f7-46d3-4173-846d-ac0dfb12bb53,"roads_streets,sidewalks,property",,5,22:49,2019-03-21T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.816774,40.6087901
565,ecdb5c44-f473-4557-8663-e69d73f107a3,"roads_streets,sidewalks,property",,2,22:41,2019-03-21T16:00:00,Overland_flooding_Water_coming_,,-73.8182434,40.6085638
566,083fa91e-66f2-4e34-89d1-ab2e85670a34,"roads_streets,sidewalks,property",,,22:36,2019-03-21T16:00:00,Overland_flooding_Water_coming_,,-73.8189577,40.6095445
567,3456156a-13ae-4425-89c8-d9fc24a919dd,"roads_streets,sidewalks,property",,18,22:33,2019-03-27T16:00:00,Overland_flooding_Water_coming_,,-73.8186069,40.6094327
568,2e5e239c-5afc-4e0e-8a40-247d634a64e7,"roads_streets,sidewalks,property",,,22:26,2019-03-21T16:00:00,Overland_flooding_Water_coming_,,-73.8179782,40.6091959
569,0791265b-04fb-406e-8406-b60ec9901792,"roads_streets,sidewalks,property",,9,22:20,2019-03-21T16:00:00,Overland_flooding_Water_coming_,,-73.8171388,40.6089236
570,184151dc-d777-447b-8b08-ba0834b11451,property,,,22:00,2019-03-21T16:00:00,Overland_flooding_Water_coming_,,-73.8174482,40.6090704
571,37acd5f6-bd64-458b-8fd3-a0ea76cbb868,roads_streets,,,16:05,2019-03-21T16:00:00,Not_sure,,-73.789184,40.594082
572,73f23a51-b373-4f03-882c-9a11fe88fb0b,"roads_streets,sidewalks",light_rain,,11:15,2019-03-10T16:00:00,"Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f",,-73.7891333,40.5939165
573,20dcaa65-3e94-4a93-8b9a-1d6b904a220a,"roads_streets,sidewalks,parking_lots,property","heavy_wind_gusts,heavy_rain",6,18:08,2019-01-24T16:00:00,"Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f",,-73.7880079,40.5921164
574,e7dbfcb4-1e6d-4aae-8fe8-c70caef4a99e,"roads_streets,sidewalks,property",light_rain,6,10:48,2019-02-02T16:00:00,"Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f",,-73.8216543,40.6045827
575,1b696bdc-3530-41c3-8669-3570a9903015,other,light_rain,4,10:27,2019-01-23T16:00:00,Not_sure,,-73.8196277,40.6064733
576,ae5d27fe-8e24-4c8a-83cd-40472849594b,"roads_streets,sidewalks","light_wind,light_rain",3,10:10,2019-01-23T16:00:00,Not_sure,,-73.8198852,40.6051516
577,e38b0cd9-5002-4f9b-8bc7-30107e4ecf2b,"roads_streets,sidewalks",light_rain,,12:21,2018-12-29T16:00:00,Rainfall_Water_pooling_from_dir,,-73.8261146,40.5848641
578,42fd0f09-5f36-4d53-84ff-1172003feff7,"roads_streets,sidewalks",light_rain,3,16:53,2018-12-28T16:00:00,Rainfall_Water_pooling_from_dir,,-73.8023627,40.5959665
579,044263ee-48c1-41dd-8975-6bcbd0c99862,"roads_streets,sidewalks",light_rain,3,16:47,2018-12-28T16:00:00,"Overland_flooding_Water_coming_,Rainfall_Water_pooling_from_dir",,-73.7967053,40.5990336
580,c299cde7-ec56-4180-86c9-38f048e005e4,"roads_streets,sidewalks,property",light_rain,3,16:44,2018-12-28T16:00:00,Rainfall_Water_pooling_from_dir,,-73.795051,40.5991387
581,854fa5a1-6e1e-45ff-8e68-7daa3d363cda,"roads_streets,sidewalks",,6,08:22,2018-12-22T16:00:00,Overland_flooding_Water_coming_,,-73.8339589,40.6548363
582,dca98309-784d-4e57-83b0-4dae2adb3a42,"roads_streets,sidewalks",,6,07:53,2018-12-22T16:00:00,Overland_flooding_Water_coming_,,-73.8312074,40.6537973
583,834a1932-de16-4615-876d-60745ae4ddc7,"roads_streets,sidewalks,property",,6,07:52,2018-12-22T16:00:00,Overland_flooding_Water_coming_,,-73.8299093,40.6534572
584,23d8d4d4-566b-4156-81df-fec8b1f419ec,"roads_streets,sidewalks",,,07:40,2018-12-22T16:00:00,Overland_flooding_Water_coming_,,-73.8344607,40.655564
585,03db6ff3-b597-4eaa-8195-9b8fca91ee1d,"roads_streets,sidewalks,property",,4,14:30,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8299844,40.6519215
586,cd428cd7-8e38-4788-808a-d047b9f2acae,"roads_streets,sidewalks,property",,8,10:00,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8288766,40.6535969
587,9807bec2-cdbc-47bc-8f5b-b47a71d17a6b,"roads_streets,sidewalks",,,07:47,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.7753836,40.5930091
588,10f97765-79f8-40b5-8bd0-d2e549a60657,"roads_streets,sidewalks",,,07:19,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8295349,40.6519369
589,2885bae6-c50d-443b-8e26-dbc7224c3bd2,"roads_streets,sidewalks,property",,,07:05,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8301043,40.6538164
590,25058933-1e8f-41f6-891a-ae65c3bf27a8,"roads_streets,sidewalks,property",,8,07:00,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8299099,40.6529598
591,fcebb70d-e6aa-4bfa-82b9-a691e1b666ab,"roads_streets,sidewalks,parking_lots,property",,20,06:57,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8305702,40.6598329
592,7d7e832f-4fde-411d-8cf5-cc7cc84fbb16,"roads_streets,sidewalks",,,06:00,2018-12-21T16:00:00,Overland_flooding_Water_coming_,,-73.8295349,40.6519369
593,1ec686d2-937b-4a1b-81f2-17588c97a07c,"roads_streets,sidewalks,parking_lots,property",,8,10:45,2018-11-27T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7882467,40.5921176
594,598892f4-2b36-4978-8936-98b7432f5e82,"roads_streets,sidewalks,property",,10,10:44,2018-11-27T16:00:00,Overland_flooding_Water_coming_,,-73.8300021,40.6514265
595,3f1706d3-16d7-4986-8bee-f3c4f4337452,"roads_streets,sidewalks,property",,10,11:02,2018-11-26T16:00:00,"Overland_flooding_Water_coming_,Storm_drain_Water_bubbling_up_f",,-73.8305705,40.6598328
596,f66e0fef-22a3-4681-83cc-7a2ef020ae22,"roads_streets,sidewalks,property",,8,10:29,2018-11-26T16:00:00,,,-73.8311158,40.6539178
597,e9e689de-75ea-4dd5-8ef8-fd8523f1b211,"roads_streets,sidewalks",,6,10:26,2018-11-26T16:00:00,,,-73.8312722,40.6597253
598,26f38150-1af9-4b5e-8619-c4b4acc675a0,"roads_streets,sidewalks,property",,6,10:26,2018-11-26T16:00:00,,,-73.8304416,40.660091
599,a859fd7a-ffd6-42a9-80eb-0d8efdba3725,"roads_streets,sidewalks,property","light_wind,light_rain",8,10:15,2018-11-26T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7890031,40.5921236
600,2ab55f00-0d12-47eb-8114-150ddea5cae5,"roads_streets,sidewalks,parking_lots,property","light_wind,light_rain",8,10:15,2018-11-26T16:00:00,Storm_drain_Water_bubbling_up_f,,-73.7882467,40.5921176
